학원명,학원주소,Latitude,Longitude,가점척도,,,,,,,,,,,,,,,
와이즈만영재교육학원,대구광역시 수성구 동대구로 194  우신빌딩 6층 (황금동),35.8477031,128.6253323,2,,,,,,,,,,,,,,,
G-math수학전문학원,대구광역시 동구 팔공로101길 53 지묘동 4층,35.9412287,128.6417103,2,,,,,,,,,,,,,,,
영산입시학원,대구광역시 수성구 청호로 428   3.4층 (범어동),35.8551934,128.6404937,2,,,,,,,,,,,,,,,
시매쓰지산수학학원,"대구광역시 수성구 지범로 53-8 , 5층 (지산동)",35.8264416,128.6284968,2,,,,,,,,,,,,,,,
시지와이즈만영재교육학원,대구광역시 수성구 달구벌대로 650길 15 신매동 2층,35.8368776,128.7105964,2,,,,,,,,,,,,,,,
세마영어학원,대구광역시 수성구 화랑로12길 25   5층 (만촌동),35.8714712,128.6353935,2,,,,,,,,,,,,,,,
지캠프클래스학원,대구광역시 수성구 청호로 498   3층 (만촌동),35.8584667,128.6462819,2,,,,,,,,,,,,,,,
G2클래스학원,대구광역시 수성구 명덕로 402   3층 (수성동2가),35.8554843,128.615478,2,,,,,,,,,,,,,,,
포스텍과학학원,"대구광역시 수성구 청호로 413 , 1~3층 (범어동)",35.8541999,128.6386867,2,,,,,,,,,,,,,,,
KD경대학원,"대구광역시 동구 동호로 132 , 영조아름다운나날들 320동(상가A동) 202,303호 (신서동,영조아름다운나날)",35.8663278,128.7314325,2,,,,,,,,,,,,,,,
G&S수학입시학원,"대구광역시 수성구 달구벌대로 2502 , 3층 (범어동)",35.8648816,128.6261427,2,,,,,,,,,,,,,,,
범어엘리트어학원,대구광역시 수성구 청호로69길 79   3층 (황금동),35.8501001,128.6357399,2,,,,,,,,,,,,,,,
제이앤피학원,"대구광역시 수성구 달구벌대로496길 26 , 3층 (범어동)",35.8567318,128.6339018,2,,,,,,,,,,,,,,,
박노진수학전문학원,대구광역시 수성구 달구벌대로652길 69-3   3층 (욱수동),35.8319965,128.7100615,2,,,,,,,,,,,,,,,
에스겔어학원,대구광역시 수성구 지범로 206   2층 (범물동),35.8199072,128.6410933,2,,,,,,,,,,,,,,,
이튼영어학원,"대구광역시 수성구 달구벌대로496길 19 , 4층 (범어동)",35.8570058,128.6342495,2,,,,,,,,,,,,,,,
YBM어학원,"대구광역시 중구 동성로 2 , 3,6,7,8,10,11층, 동성로1길 14 3층 (동성로3가, 우봉빌딩)",35.8678299,128.5940014,2,,,,,,,,,,,,,,,
NewChina중국어학원,대구광역시 중구 종로 30 (),35.8685041,128.5919877,2,,,,,,,,,,,,,,,
방촌GnB영어학원,대구광역시 동구 화랑로 395  명지빌딩 2층 (방촌동),35.8800196,128.6652157,2,,,,,,,,,,,,,,,
빈뮤직아카데미학원,대구광역시 수성구 동대구로6길 70 (),35.8314911,128.6274043,2,,,,,,,,,,,,,,,
애플음악학원,대구광역시 수성구 용학로 232   5층 (지산동),35.8206225,128.6336777,2,,,,,,,,,,,,,,,
이지클래식음악학원,대구광역시 수성구 용학로 298 범물동 5층,35.8217216,128.640756,2,,,,,,,,,,,,,,,
뉴제3미술학원,대구광역시 중구 중앙대로 274   3층 (남산동),35.8577291,128.5913916,2,,,,,,,,,,,,,,,
밸리댄스코리아학원,대구광역시 중구 국채보상로 631   4층 (공평동),35.8679086,128.5957715,2,,,,,,,,,,,,,,,
황윤희발레학원,"대구광역시 수성구 달구벌대로489길 79 , 2층 (범어동)",35.8598062,128.63476,2,,,,,,,,,,,,,,,
영재알파학원,대구광역시 수성구 달구벌대로 3163   7층 (매호동),35.8487625,128.7152724,2,,,,,,,,,,,,,,,
명강학원,대구광역시 수성구 달구벌대로 2468   4층 (범어동),35.8585491,128.6414973,2,,,,,,,,,,,,,,,
대한민국2호관입시학원,대구광역시 수성구 달구벌대로 2500   3층 (범어동),35.8648816,128.6261427,2,,,,,,,,,,,,,,,
행단입시학원,대구광역시 수성구 달구벌대로 2468   5층 (범어동),35.8662494,128.6255355,2,,,,,,,,,,,,,,,
로고스수학원,대구광역시 중구 달구벌대로 2204   외 5필지 5층 (대봉동),35.8583779,128.6028943,2,,,,,,,,,,,,,,,
굿샘영어학원,"대구광역시 수성구 달구벌대로 2485 , 7층 (범어동)",35.8649009,128.6241741,2,,,,,,,,,,,,,,,
도경입시학원,대구광역시 동구 팔공로26길 63-1   1-2층 (도동),35.9103619,128.6477174,2,,,,,,,,,,,,,,,
바로입시학원,대구광역시 수성구 화랑로 74   6층 일부 (만촌동),35.8717104,128.6349901,2,,,,,,,,,,,,,,,
케앤씨입시학원,대구광역시 수성구 청수로 8 중동 2~3층,35.8508393,128.6144012,2,,,,,,,,,,,,,,,
명문학원,대구광역시 동구 동촌로42길 19   2층 (방촌동),35.8817157,128.6624034,2,,,,,,,,,,,,,,,
메이븐어학원,대구광역시 중구 달구벌대로 1936   5층 (남산동),35.8627644,128.5762754,2,,,,,,,,,,,,,,,
일맥영어학원,대구광역시 수성구 지범로39길 11-7   4층일부 (범물동),35.8207638,128.6413724,2,,,,,,,,,,,,,,,
에스티엘영어학원,대구광역시 동구 팔공로101길 39   3층 (지묘동),35.9418573,128.6431596,2,,,,,,,,,,,,,,,
만촌1셜대학원,대구광역시 수성구 충의로 20   1층 2층 (만촌동),35.8632542,128.6471711,2,,,,,,,,,,,,,,,
최민아과학학원,대구광역시 수성구 범어로20길 39   2층 (범어동),35.8580329,128.6380653,2,,,,,,,,,,,,,,,
시매쓰수학과학영재학원,"대구광역시 수성구 명덕로 441 , 3층 (수성동3가)",35.8544703,128.6183507,2,,,,,,,,,,,,,,,
아이윌학원,대구광역시 중구 남산로17길 85   3층 (남산동),35.8617222,128.5785618,2,,,,,,,,,,,,,,,
송원학원,"대구광역시 수성구 달구벌대로 2521 , 1~8층 (범어동)",35.8584523,128.6278628,2,,,,,,,,,,,,,,,
GnB영어지묘학원,"대구광역시 동구 팔공로101길 49 , 2층 201호 (지묘동)",35.9414018,128.6421983,2,,,,,,,,,,,,,,,
비컨영어마을학원,대구광역시 수성구 범어로 133   1층 2층 (범어동),35.8613682,128.6354236,2,,,,,,,,,,,,,,,
한국교원임용고시학원,"대구광역시 중구 중앙대로 394 , 제일빌딩 7~8층 (남일동)",35.868322,128.5940139,2,,,,,,,,,,,,,,,
월드공사공무원학원,대구광역시 동구 팔공로 163  재광빌딩2층 (불로동),35.9135704,128.6408286,2,,,,,,,,,,,,,,,
리틀모차르트음악학원,대구광역시 수성구 상화로5길 49 (),35.8368836,128.6093756,2,,,,,,,,,,,,,,,
FUN음악학원,"대구광역시 수성구 용학로44길 7 , 2층 일부 (지산동)",35.8206054,128.632987,2,,,,,,,,,,,,,,,
반올림피아노학원,대구광역시 동구 동촌로56길 77   2층 (방촌동),35.8775299,128.6718263,2,,,,,,,,,,,,,,,
엘림음악학원,대구광역시 수성구 욱수천로 19 욱수동 2층,35.8301797,128.7098671,2,,,,,,,,,,,,,,,
로뎀음악학원,"대구광역시 중구 달성로22길 13 , 2층 (수창동)",35.8749041,128.5828238,2,,,,,,,,,,,,,,,
반올림음악학원,대구광역시 수성구 시지로 55  노변타운상가 1동 209호 (시지동),35.8385249,128.6958533,2,,,,,,,,,,,,,,,
신세계미술학원,대구광역시 수성구 수성로 315   2층 (수성동1가),35.8572201,128.6103184,2,,,,,,,,,,,,,,,
강남창조의아침미술학원,"대구광역시 중구 중앙대로 270 , 2층, 6층 (남산동)",35.8524733,128.5820119,2,,,,,,,,,,,,,,,
오늘회화미술학원,"대구광역시 수성구 달구벌대로 3152 , 4층 일부 (노변동)",35.8288825,128.6967751,2,,,,,,,,,,,,,,,
숲미술학원,"대구광역시 수성구 달구벌대로 2583 , 206호 (만촌동, 월드메르디앙)",35.8592437,128.6450242,2,,,,,,,,,,,,,,,
수203뷰티서비스아카데미학원,대구광역시 중구 동성로 2   협성빌딩 9층 (동성로3가),35.8672053,128.593986,2,,,,,,,,,,,,,,,
뮤엠영어현수학학원,대구광역시 수성구 청솔로 38   2층 (황금동),35.8464815,128.6433363,2,,,,,,,,,,,,,,,
딩딩당핑핑팡학원,"대구광역시 수성구 동원로28길 52-6 , 1층 (만촌동)",35.8717579,128.638451,2,,,,,,,,,,,,,,,
청람이지학원,대구광역시 중구 남산로1길 87   2층 3층 (남산동),35.8589082,128.5783952,2,,,,,,,,,,,,,,,
최상위수학전문학원,"대구광역시 수성구 신매로19길 4 , 3층 (신매동,대영빌딩)",35.8386828,128.7087872,2,,,,,,,,,,,,,,,
리더스앤리더스아카데미학원,대구광역시 수성구 동대구로29길 32   1-3층 (황금동),35.8433876,128.6229118,2,,,,,,,,,,,,,,,
뉴턴학원,대구광역시 수성구 동대구로 202   3층 (황금동),35.8482969,128.6253746,2,,,,,,,,,,,,,,,
김성훈국어학원,"대구광역시 수성구 달구벌대로492길 43 , 2층 (범어동)",35.8572278,128.6350351,2,,,,,,,,,,,,,,,
랭구아어학원,대구광역시 수성구 달구벌대로 3175   2층 (매호동),35.8510921,128.7153354,2,,,,,,,,,,,,,,,
범어2셜대학원,"대구광역시 수성구 달구벌대로489길 6 , 1층~4층 (범어동)",35.8593377,128.6312996,2,,,,,,,,,,,,,,,
메가영수입시학원,대구광역시 수성구 범어로20길 1   2층 (범어동),35.8580135,128.6359459,2,,,,,,,,,,,,,,,
시매쓰수학과학영재교육학원,"대구광역시 수성구 화랑로 50 , 7층 (만촌동,자삼빌딩)",35.8703455,128.6335097,2,,,,,,,,,,,,,,,
CEC입시전문학원,대구광역시 수성구 지범로29길 8  선화빌딩 3층 (지산동),35.8231628,128.6376998,2,,,,,,,,,,,,,,,
DSi입시학원,대구광역시 수성구 화랑로8길 11-13   3층 (만촌동),35.8705868,128.633907,2,,,,,,,,,,,,,,,
엠포유입시학원,대구광역시 동구 반야월로 371 신서동 4층,35.8719172,128.7293636,2,,,,,,,,,,,,,,,
SM수학학원,대구광역시 수성구 신매로6길 8-13   1층 (신매동),35.8328912,128.7085941,2,,,,,,,,,,,,,,,
공신클럽입시학원,대구광역시 수성구 청호로57길 16   2층 4층 (황금동),35.8438629,128.6379739,2,,,,,,,,,,,,,,,
가나수학전문학원,대구광역시 수성구 달구벌대로 3164   외1필지 3층 (노변동),35.8410892,128.70283,2,,,,,,,,,,,,,,,
거목입시학원,대구광역시 수성구 달구벌대로 2569   3층 (만촌동),35.858915,128.644821,2,,,,,,,,,,,,,,,
아카라카수학과학학원,"대구광역시 수성구 달구벌대로 2580 , 4층 (만촌동)",35.8586833,128.6449802,2,,,,,,,,,,,,,,,
유신학원,대구광역시 중구 봉산문화1길 31   1~3층 (봉산동),35.8634134,128.598909,2,,,,,,,,,,,,,,,
키즈칼리지어학원,"대구광역시 수성구 달구벌대로 2598 , 610호 (만촌동)",35.8679983,128.6490428,2,,,,,,,,,,,,,,,
월튼어학원,"대구광역시 수성구 청수로 235 , 종합상가동 3층 307호, 314-3호 (황금동, 캐슬골드파크 2단지)",35.84194,128.6338591,2,,,,,,,,,,,,,,,
범어한빛학원,"대구광역시 수성구 달구벌대로 2536 , 3~5층 (범어동)",35.8596043,128.6237206,2,,,,,,,,,,,,,,,
앤도버교육어학원,대구광역시 수성구 달구벌대로 2482   외 1필지 2층 3층일부 (범어동),35.8588249,128.630883,2,,,,,,,,,,,,,,,
위너스클럽어학원,대구광역시 수성구 달구벌대로 3310-1   외1필지 2층 3층 (신매동),35.8376218,128.7096082,2,,,,,,,,,,,,,,,
시지이상욱논리속독학원,대구광역시 수성구 달구벌대로 3206 (),35.8398231,128.707386,2,,,,,,,,,,,,,,,
수성이상욱논리속독학원,대구광역시 수성구 달구벌대로 2334   4층 (수성동3가),35.8589619,128.6212643,2,,,,,,,,,,,,,,,
예연음악학원,대구광역시 동구 파계로 71  318동 201호(지묘동 팔공보성3차아파트),35.9403564,128.6366005,2,,,,,,,,,,,,,,,
글로리아음악학원,대구광역시 수성구 지범로22길 9  한라타운 상가동 2층 201호 (지산동),35.8224174,128.6366767,2,,,,,,,,,,,,,,,
명지영수논술음악학원,"대구광역시 동구 신성로 60 , 101동 2층 1호 (신암동,강남아파트)",35.8802117,128.6131029,2,,,,,,,,,,,,,,,
뉴버클리음악학원,대구광역시 동구 화랑로 383   4층 (방촌동),35.8773876,128.6661494,2,,,,,,,,,,,,,,,
강동피아노음악학원,대구광역시 동구 동호로7길 14   1층 (신서동),35.8679804,128.7309818,2,,,,,,,,,,,,,,,
상록예림음악학원,대구광역시 동구 동호로 47  상록아이투빌아파트 상가 202호 203호 (동호동),35.8659387,128.7212946,2,,,,,,,,,,,,,,,
동산음악학원,대구광역시 동구 국채보상로159길 41  우방푸른타운상가 109동 3014호 (신천동),35.870575,128.615054,2,,,,,,,,,,,,,,,
달콤한음악학원,대구광역시 중구 남산로7길 75   까치아파트 상가 203호 (남산동),35.859798,128.5798637,2,,,,,,,,,,,,,,,
허브영원한미소미술학원,대구광역시 중구 중앙대로 267   4층 (남산동),35.8574672,128.5903844,2,,,,,,,,,,,,,,,
수성제3미술학원,"대구광역시 수성구 달구벌대로 2475 , 2층 (범어동)",35.865098,128.6263094,2,,,,,,,,,,,,,,,
나비효과미술학원,대구광역시 중구 중앙대로 307   3층 (남산동),35.8607375,128.5921713,2,,,,,,,,,,,,,,,
지산하늘빛미술학원,대구광역시 수성구 용학로42길 22   2층 (지산동),35.8205493,128.6311429,2,,,,,,,,,,,,,,,
포즈발레학원,"대구광역시 수성구 달구벌대로 2529 , 7층 (범어동, 범어에스타워)",35.859028,128.626851,2,,,,,,,,,,,,,,,
규장각독서실,대구광역시 수성구 명덕로 448 (),35.8538761,128.6191033,2,,,,,,,,,,,,,,,
만촌몽당연필독서실,대구광역시 수성구 달구벌대로 2668   3층 (만촌동),35.8548613,128.6529785,2,,,,,,,,,,,,,,,
꿈독서실,대구광역시 동구 공항로 304   4층 (입석동),35.8921253,128.6430917,2,,,,,,,,,,,,,,,
황금해오름독서실,대구광역시 수성구 청수로40길 41   외1필지 2층 3층 4층 (지산동),35.8375048,128.6301481,2,,,,,,,,,,,,,,,
e(이)-독서실,대구광역시 수성구 달구벌대로 650길 15 신매동 3층,35.8368776,128.7105964,2,,,,,,,,,,,,,,,
더죤독서실,대구광역시 수성구 달구벌대로504길 25   1~3층 (범어동),35.8563948,128.6384861,2,,,,,,,,,,,,,,,
몽당연필독서실,대구광역시 수성구 지범로 167   지산메디지오 10층 (지산동),35.8223988,128.6383222,2,,,,,,,,,,,,,,,
범어하나독서실,대구광역시 수성구 국채보상로 846  청구성조타운 상가동 201호 (범어동),35.8666035,128.6230261,2,,,,,,,,,,,,,,,
지혜독서실,대구광역시 수성구 수성로25길 5   2층 (상동),35.8372563,128.6114307,2,,,,,,,,,,,,,,,
파로스학원,대구광역시 수성구 수성로 357   4층 (수성동1가),35.8577433,128.6129439,2,,,,,,,,,,,,,,,
다인티피씨입시학원,"대구광역시 수성구 달구벌대로 2482 , 5층 (범어동, 진 빌딩)",35.8662494,128.6255355,2,,,,,,,,,,,,,,,
청진입시학원,대구광역시 동구 송라로11길 57 (신천동),35.8711751,128.615939,2,,,,,,,,,,,,,,,
서가람수학입시학원,대구광역시 수성구 달구벌대로504길 47   1 (범어동),35.8648432,128.6279782,2,,,,,,,,,,,,,,,
청맥학원,대구광역시 수성구 달구벌대로 3311   청아빌딩 2층 (사월동),35.8403783,128.7197638,2,,,,,,,,,,,,,,,
SAT칸토르학원,대구광역시 수성구 달구벌대로 2522   2층 (범어동),35.865098,128.6263094,2,,,,,,,,,,,,,,,
영남웅변스피치학원,대구광역시 수성구 달구벌대로 2275 수성동4가 4층,35.8627347,128.6170263,2,,,,,,,,,,,,,,,
동호한빛학원,대구광역시 동구 금강로 2   4층 (동호동),35.8670544,128.7246395,2,,,,,,,,,,,,,,,
청문재오르마학원,대구광역시 수성구 신매로19길 23   4층 (신매동),35.838811,128.7078364,2,,,,,,,,,,,,,,,
강철에프엠수학학원,"대구광역시 수성구 화랑로 100 , 3,4층 (만촌동,선우빌딩)",35.8725138,128.6378237,2,,,,,,,,,,,,,,,
위즈(Wiz)영어수학학원,대구광역시 동구 안심로49길 73 (서호동),35.8702651,128.7104701,2,,,,,,,,,,,,,,,
아르키매스수학학원,대구광역시 수성구 범어로 113   171-7번지 2층 (범어동),35.8595534,128.6354954,2,,,,,,,,,,,,,,,
수성프라임입시학원,대구광역시 수성구 달구벌대로 2512   동아정형외과 4층 (범어동),35.8585604,128.6373545,2,,,,,,,,,,,,,,,
문쌤입시학원,"대구광역시 동구 효목로 58 , 2층 (효목동)",35.8781934,128.6407973,2,,,,,,,,,,,,,,,
제티영어입시학원,"대구광역시 수성구 청호로 424 , 5~6층 (범어동)",35.8546385,128.6399446,2,,,,,,,,,,,,,,,
신사고내신관학원,대구광역시 수성구 청호로 297 황금동 4층,35.8439188,128.638467,2,,,,,,,,,,,,,,,
교육의정석학원,"대구광역시 수성구 달구벌대로 2475 , 3층 (범어동)",35.8648816,128.6261427,2,,,,,,,,,,,,,,,
청어람학원,대구광역시 동구 아양로42길 6   2층 (효목동),35.8857812,128.6367826,2,,,,,,,,,,,,,,,
범어1셜대학원,"대구광역시 수성구 달구벌대로 2490 , 4층~7층 (범어동)",35.8649009,128.6241741,2,,,,,,,,,,,,,,,
튼튼영어수성2가마스터클럽학원,대구광역시 수성구 수성로 308   3층 4층 (수성동2가),35.8587076,128.6165645,2,,,,,,,,,,,,,,,
종로학원하늘교육수성학원,대구광역시 수성구 달구벌대로 2288 수성동1가 7층,35.8562636,128.6108242,2,,,,,,,,,,,,,,,
이랩입시학원,대구광역시 수성구 달구벌대로 2569   2층 (만촌동),35.8763807,128.6579946,2,,,,,,,,,,,,,,,
황금셜대학원,대구광역시 수성구 청호로 297 황금동 2층,35.8439188,128.638467,2,,,,,,,,,,,,,,,
영남회계실무아카데미학원,대구광역시 수성구 달구벌대로 3320   2층 (신매동),35.8375695,128.7149073,2,,,,,,,,,,,,,,,
동호유앤아이어학원,대구광역시 동구 금강로 13   A동 4층 (신서동),35.8668444,128.7247893,2,,,,,,,,,,,,,,,
몬트레이영어학원,"대구광역시 수성구 지범로 167 , 12층 1202호 (지산동, 지산메디지오)",35.8223988,128.6383222,2,,,,,,,,,,,,,,,
웨스코학원,대구광역시 수성구 지범로 41   1층 (두산동),35.826692,128.6261115,2,,,,,,,,,,,,,,,
ELA어학원,대구광역시 중구 달구벌대로 2122-1   1층 2층 (봉산동),35.8657509,128.5966511,2,,,,,,,,,,,,,,,
손샘SM영어본원입시학원,"대구광역시 수성구 달구벌대로 2525 , 4층 (범어동, 범어동 조 빌딩)",35.8585491,128.6414973,2,,,,,,,,,,,,,,,
메이플베어캐나다문화어학원,대구광역시 수성구 동대구로 102   4층 5층 (지산동),35.8392826,128.6247216,2,,,,,,,,,,,,,,,
월스트리트잉글리쉬영어회화학원,"대구광역시 중구 동성로 39 , 1201호 일부 (동성로2가, 씨네시티 한일)",35.8704147,128.5953439,2,,,,,,,,,,,,,,,
