학원명,학원주소,Latitude,Longitude,,,,,,,,,,,,,,,,
작심독서실,"대구광역시 북구 동북로 291 , 8층 (복현동)",35.8928076,128.6220492,,,,,,,,,,,,,,,,
칠곡운암역작심독서실,"대구광역시 북구 구암로 149 , 5층 (동천동)",35.9319991,128.5570885,,,,,,,,,,,,,,,,
토즈스터디센터칠곡팔거역독서실,"대구광역시 북구 팔거천동로 213 , 2층 (동천동)",35.9429839,128.5577441,,,,,,,,,,,,,,,,
대구침산점작심독서실,"대구광역시 북구 옥산로 95 , 604, 605호 (칠성동2가)",35.8850397,128.58609,,,,,,,,,,,,,,,,
명문독서실,대구광역시 북구 동천로 125-8 5층 (동천동),35.9431831,128.5598825,,,,,,,,,,,,,,,,
해오름독서실,대구광역시 북구 칠곡중앙대로 459  5층 (관음동),35.9496126,128.5431012,,,,,,,,,,,,,,,,
예소담독서실,대구광역시 북구 구암로 140 성원빌딩 6층 (구암동),35.931566,128.5560315,,,,,,,,,,,,,,,,
예일독서실,대구광역시 북구 학정로 435 5층 (동천동),35.9432877,128.5632518,,,,,,,,,,,,,,,,
아우독서실,대구광역시 북구 동천로23길 6 6층 (동천동),35.9421852,128.5600927,,,,,,,,,,,,,,,,
백년대계독서실,"대구광역시 북구 구암로 150 , 4층 (구암동)",35.9314866,128.5570261,,,,,,,,,,,,,,,,
침산스터디엔카페독서실,대구광역시 북구 침산남로 180-6 5층 (침산동),35.8868065,128.5948464,,,,,,,,,,,,,,,,
허브독서실,대구광역시 북구 대현로 100 4층 (대현동),35.8822159,128.6098013,,,,,,,,,,,,,,,,
에이스오투독서실,"대구광역시 서구 국채보상로 267 6,7층 (평리동)",35.8716688,128.560194,,,,,,,,,,,,,,,,
올스터디독서실,"대구광역시 북구 동북로 279 , 5층 (복현동)",35.8933995,128.6208786,,,,,,,,,,,,,,,,
보건대참조은독서실,대구광역시 북구 태전로 50 3층 (태전동),35.9248281,128.5441673,,,,,,,,,,,,,,,,
꿈이룸독서실,"대구광역시 북구 구암로 17 , 상가동 301호 (관음동,칠곡2차(수정)한양아파트)",35.935955,128.542976,,,,,,,,,,,,,,,,
열공독서실,"대구광역시 서구 북비산로 233 , 4층 (평리동,대평정형외과)",35.8794341,128.5586707,,,,,,,,,,,,,,,,
아이원독서실,"대구광역시 북구 복현로 179 2,3층 (복현동)",35.9053998,128.6190712,,,,,,,,,,,,,,,,
인생역전독서실,대구광역시 북구 칠곡중앙대로 254 5층 (태전동),35.9186021,128.5480682,,,,,,,,,,,,,,,,
유림독서실,"대구광역시 서구 국채보상로 278 4,5층 (평리동)",35.8713635,128.5614875,,,,,,,,,,,,,,,,
몽독서실,대구광역시 북구 칠곡중앙대로 322 5층 (태전동),35.924375,128.5474653,,,,,,,,,,,,,,,,
연세독서실,대구광역시 북구 팔거천동로 80 3층 (구암동),35.9314199,128.5550641,,,,,,,,,,,,,,,,
플랜독서실,대구광역시 북구 칠곡중앙대로 187 6층 (태전동),35.9127777,128.5480867,,,,,,,,,,,,,,,,
탑독서실,"대구광역시 서구 달서로 284 , 5층 (원대동3가, 태왕빌딩)",35.8822446,128.5805528,,,,,,,,,,,,,,,,
합격의독서실,"대구광역시 서구 국채보상로 311 , 2,3층 (평리동,가구할인마트)",35.872276,128.5650597,,,,,,,,,,,,,,,,
스놉스터디독서실,"대구광역시 북구 학정로 38 , 6층 (태전동)",35.9276439,128.5427338,,,,,,,,,,,,,,,,
성보아이콘스토리독서실,"대구광역시 북구 학정로 429 , 503호 (동천동)",35.9429544,128.5631685,,,,,,,,,,,,,,,,
토즈스터디센터복현독서실,"대구광역시 북구 검단로 16 , 6층 (복현동)",35.8992402,128.6155726,,,,,,,,,,,,,,,,
스마트독서실,"대구광역시 북구 복현로 130 , 상가동 412,413호 (복현동)",35.898429,128.6216579,,,,,,,,,,,,,,,,
스투디에(Studie)독서실,"대구광역시 북구 침산로 168 , 401호 (침산동)",35.8912169,128.5907733,,,,,,,,,,,,,,,,
하우스터디대구침산센터독서실,"대구광역시 북구 침산로 142 , 4층 (침산동)",35.8890442,128.59162,,,,,,,,,,,,,,,,
사관독서실,대구광역시 북구 동북로 144-1 3층 (산격동),35.9002932,128.6086283,,,,,,,,,,,,,,,,
IVY독서실,대구광역시 서구 국채보상로 362 농춘빌딩 4층 (비산동),35.8720186,128.5707809,,,,,,,,,,,,,,,,
세계독서실,"대구광역시 북구 동암로 128 , 3층 (구암동)",35.9437107,128.5646168,,,,,,,,,,,,,,,,
참조은독서실,"대구광역시 서구 평리로 236 삼익뉴타운상가 219,220호 (내당동)",35.8603806,128.5480333,,,,,,,,,,,,,,,,
아이콘스토리독서실,"대구광역시 북구 구암로 137 , 3층 (동천동)",35.937288,128.558114,,,,,,,,,,,,,,,,
독고영학원,대구광역시 북구 학정로 429 4층 (동천동),35.9432877,128.5632518,,,,,,,,,,,,,,,,
미래영수학원,"대구광역시 북구 매천로2길 19 , 126동 202, 301, 302호 (팔달동,두산위브2001)",35.8984593,128.5432827,,,,,,,,,,,,,,,,
차수학이수목캠퍼스학원,"대구광역시 북구 대천로 90 , 2층 (동천동)",35.9367079,128.5589568,,,,,,,,,,,,,,,,
수영재영수학원,"대구광역시 북구 학정로 415 , 1003호 (동천동,메가타운)",35.9439295,128.5633171,,,,,,,,,,,,,,,,
워릭프랭클린스쿨어학원,"대구광역시 북구 침산로 153 , 104동 D1-1호 (침산동,명성푸르지오)",35.8892668,128.5900008,,,,,,,,,,,,,,,,
카이스트학원,"대구광역시 서구 원대로13길 16 , 2층 (원대동2가,한영정밀)",35.883144,128.5794552,,,,,,,,,,,,,,,,
루시앤입시학원,"대구광역시 북구 검단로 50 , 2층, 3층(201호, 301호) (복현동)",35.9025217,128.617201,,,,,,,,,,,,,,,,
하이스쿨고등영수학원,"대구광역시 서구 국채보상로 371 , 2층 (비산동, 서부안경콘텍트렌즈)",35.872463,128.5718363,,,,,,,,,,,,,,,,
청솔수학학원,"대구광역시 북구 구암로65길 2-1 , 5층 (구암동)",35.9406649,128.5692635,,,,,,,,,,,,,,,,
웅진씽크빅학습센터평리학원,"대구광역시 서구 국채보상로50길 10 , 4층 (평리동)",35.8704902,128.5587605,,,,,,,,,,,,,,,,
소수서원학원,"대구광역시 북구 동암로 110 , 4층 (동천동, 빅타운)",35.943919,128.5628615,,,,,,,,,,,,,,,,
통문장영어코스모스학원,"대구광역시 북구 구암로21길 38 , 2층2호 (읍내동,칠곡1차(공작)한양아파트)",35.9354829,128.553864,,,,,,,,,,,,,,,,
청어람학원,"대구광역시 북구 산격로 53 , 2층 (산격동)",35.8953701,128.6050914,,,,,,,,,,,,,,,,
비전수학영어학원,"대구광역시 북구 동천로23길 2 , 4층 (동천동)",35.9421308,128.5603616,,,,,,,,,,,,,,,,
눈높이러닝센터서변학원,"대구광역시 북구 호국로43길 7-13 , 2층 (서변동)",35.9204075,128.5986459,,,,,,,,,,,,,,,,
날개달린국어논술학원,"대구광역시 북구 침산로 162 , 4층 (침산동)",35.8906497,128.590655,,,,,,,,,,,,,,,,
스마트(SMART)다다학원,"대구광역시 서구 국채보상로50길 20 , 222동 3층 (평리동, 평리 푸르지오)",35.8688798,128.559782,,,,,,,,,,,,,,,,
뉴아이비학원,"대구광역시 서구 국채보상로 316 , 203/304, 3층 (평리동,평리롯데캐슬)",35.8718234,128.5664964,,,,,,,,,,,,,,,,
마스터박수학학원,"대구광역시 북구 대천로 87 , 4층 (동천동)",35.9372132,128.5588351,,,,,,,,,,,,,,,,
쌤통수학학원,"대구광역시 북구 복현로 71 , 112동 401호 (복현동, 복현블루밍브라운스톤 명문세가아파트)",35.8976829,128.623784,,,,,,,,,,,,,,,,
해법엘리트영어학원,"대구광역시 북구 산격로 50 , 2층 (산격동)",35.8951026,128.6054095,,,,,,,,,,,,,,,,
최완진음악학원,"대구광역시 서구 국채보상로50길 20 , 평리푸르지오 2단지 223동 201호 (평리동)",35.8667567,128.5590166,,,,,,,,,,,,,,,,
해피스쿨학원,"대구광역시 북구 칠곡중앙대로42길 2 , 1,2층 (태전동)",35.9154414,128.5489981,,,,,,,,,,,,,,,,
SPWriting 어학원,"대구광역시 북구 복현로 105 , 상가동 305호 (복현동,태왕아너스복현)",35.8994329,128.6201088,,,,,,,,,,,,,,,,
Neo-Elite입시학원,"대구광역시 북구 복현로 74 , 2층 (복현동)",35.8984826,128.6235481,,,,,,,,,,,,,,,,
탄탄수학학원,"대구광역시 북구 침산남로 154 , 7층 (침산동, 메이저타워)",35.8878395,128.5922723,,,,,,,,,,,,,,,,
미르학원,"대구광역시 북구 침산로 163 , 106동 401호 (침산동, 현대아파트)",35.8907944,128.5882231,,,,,,,,,,,,,,,,
EM영수학원,"대구광역시 북구 침산로21길 39  , 상가동 202호 (침산동)",35.8867445,128.5879517,,,,,,,,,,,,,,,,
수담수학학원,"대구광역시 북구 침산로 162 , 2층 (침산동)",35.8906497,128.590655,,,,,,,,,,,,,,,,
브리즈어학원,"대구광역시 북구 침산로 162 , 3층 (침산동)",35.8906497,128.590655,,,,,,,,,,,,,,,,
미라클잉글리쉬외국어학원,"대구광역시 북구 학정로 430 , 3층 (구암동,센츄럴비즈니스빌딩)",35.9271509,128.5621409,,,,,,,,,,,,,,,,
탑에듀(Top edu)영수전문학원,"대구광역시 서구 달구벌대로 1743 , 4층 (내당동,미라클레스토랑)",35.8656036,128.566382,,,,,,,,,,,,,,,,
한솔플러스JS학원,"대구광역시 북구 학남로3길 40 , 2층 (학정동)",35.9521685,128.5678794,,,,,,,,,,,,,,,,
엠비피(MVP)수학학원,"대구광역시 북구 학정로 427 , 7층 (동천동)",35.9427322,128.5631963,,,,,,,,,,,,,,,,
스터디공장학원,"대구광역시 북구 대학로 61 , 3층,4층 일부 (산격동)",35.8916183,128.6072174,,,,,,,,,,,,,,,,
VSM(브이에스엠)보컬아카데미학원,"대구광역시 북구 팔거천동로 222 , 5층 502호(일부),503호 (동천동,동천 메디빌 빌딩)",35.9436466,128.558661,,,,,,,,,,,,,,,,
태학수학전문학원,"대구광역시 북구 칠곡중앙대로 302 , 4층 (태전동)",35.9225816,128.5472324,,,,,,,,,,,,,,,,
웅진북클럽스터디센터복현학원,"대구광역시 북구 복현로 130 , 복현3차서한이다음상가 2층 (복현동)",35.898429,128.6216579,,,,,,,,,,,,,,,,
미리내영수학원,"대구광역시 북구 학정로 431 , 6층 602호 (동천동)",35.9432877,128.5632518,,,,,,,,,,,,,,,,
백곰수학영어학원,"대구광역시 북구 구암로 142 , 4층 (구암동)",35.9315461,128.5562397,,,,,,,,,,,,,,,,
호크마수학과학학원,"대구광역시 북구 동암로 110 , 402호 (동천동,빅타운)",35.943919,128.5628615,,,,,,,,,,,,,,,,
잉글리쉬봉쌤스터디학원,"대구광역시 서구 통학로16길 17 , 1,2층 (평리동,)",35.8675316,128.5663614,,,,,,,,,,,,,,,,
성보독학재수학원,"대구광역시 북구 동암로 102 , 5층 (동천동)",35.9440102,128.5620563,,,,,,,,,,,,,,,,
지앤비딥�f영수학원,"대구광역시 북구 복현로 105 , 4층 (복현동)",35.8994193,128.6203551,,,,,,,,,,,,,,,,
더(The) 상승영어수학학원,"대구광역시 북구 침산남로 96 , 303호 (침산동)",35.8889317,128.5862627,,,,,,,,,,,,,,,,
이엠학원,"대구광역시 북구 복현로 127 , 2층 (복현동)",35.9009442,128.6181093,,,,,,,,,,,,,,,,
더에스더잉글리쉬학원,"대구광역시 북구 복현로 71 , 112동(상가동) 301호 (복현동, 복현블루밍브라운스톤 명문세가아파트)",35.8975605,128.6231996,,,,,,,,,,,,,,,,
신의한수수학학원,"대구광역시 북구 구암로 147 , 5층 501호 (동천동)",35.9386142,128.5598081,,,,,,,,,,,,,,,,
금호외대어학원,"대구광역시 북구 내곡로 32 , 5층 (사수동)",35.8930211,128.5198619,,,,,,,,,,,,,,,,
손샘영어칠곡초등어학원,"대구광역시 북구 학정로 415 , 8층 (동천동)",35.9418373,128.562993,,,,,,,,,,,,,,,,
탑수학전문학원,대구광역시 북구 내곡로 38-6 (사수동),35.8990602,128.5098354,,,,,,,,,,,,,,,,
태전시스템수학학원,"대구광역시 북구 칠곡중앙대로 187 , 3층 (태전동)",35.9127777,128.5480867,,,,,,,,,,,,,,,,
인수학학원,"대구광역시 북구 내곡로 32 , 4층 (사수동)",35.8925088,128.5191242,,,,,,,,,,,,,,,,
제이스영수학원,"대구광역시 북구 대천로 85 , 3층 (동천동)",35.9372448,128.5586348,,,,,,,,,,,,,,,,
대구칠곡쓰리제이에듀학원,"대구광역시 북구 학정로 429 , 4층 (동천동)",35.9432877,128.5632518,,,,,,,,,,,,,,,,
안윤남외국어학원,"대구광역시 북구 구암로 139-1 , 5층(동천동) (동천동)",35.9320468,128.5561352,,,,,,,,,,,,,,,,
이수목외국어학원,"대구광역시 북구 대천로 90 , 3층 (동천동)",35.9367079,128.5589568,,,,,,,,,,,,,,,,
도도수학전문학원,"대구광역시 북구 침산로 168 , 엠브로타워 408호 (침산동)",35.8912169,128.5907733,,,,,,,,,,,,,,,,
공부의신전문입시학원,"대구광역시 서구 문화로49길 30 , 2층 (평리동)",35.8782642,128.5593068,,,,,,,,,,,,,,,,
마스터수학학원,"대구광역시 북구 침산로 158 , 건영하이츠상가 102동 2204호 (침산동, 건영하이츠)",35.8904612,128.5912228,,,,,,,,,,,,,,,,
탑쌤통학원,"대구광역시 북구 동북로 187 , 4층 (산격동)",35.8987339,128.6130662,,,,,,,,,,,,,,,,
책나무칠성독서학원,"대구광역시 북구 침산남로 172 , 2층 (침산동)",35.8874296,128.5944346,,,,,,,,,,,,,,,,
포인트영수학원,"대구광역시 북구 대현로 85 , 3층 (대현동)",35.8830072,128.6085691,,,,,,,,,,,,,,,,
그레이드업(grade up)대종학원,"대구광역시 북구 복현로 130 , 상가동 412, 413호 (복현동)",35.898429,128.6216579,,,,,,,,,,,,,,,,
그레이스English어학원,"대구광역시 북구 옥산로 95 , 602호 (칠성동2가)",35.8850397,128.58609,,,,,,,,,,,,,,,,
장쌤독해종결영어학원,"대구광역시 북구 복현로 130 , 상가동 311호 (복현동, 복현3차서한이다음)",35.898429,128.6216579,,,,,,,,,,,,,,,,
더오름학원,"대구광역시 북구 침산로 162-9 , 3층 (침산동)",35.8909791,128.5909388,,,,,,,,,,,,,,,,
겟츠(GETS)어학원,"대구광역시 북구 침산남로19길 6 , A동 301호 (침산동)",35.8896969,128.5869894,,,,,,,,,,,,,,,,
일청담수학학원,"대구광역시 북구 동천로23길 10 , 5층 (동천동)",35.9323905,128.5556893,,,,,,,,,,,,,,,,
와이비엠(YBM)잉글루레마영수학원,"대구광역시 북구 내곡로 38-2 , 3,4층 (사수동)",35.9012052,128.5127602,,,,,,,,,,,,,,,,
썬앤문국어영어학원,"대구광역시 북구 학정로 435 , 6층 (동천동)",35.9386142,128.5598081,,,,,,,,,,,,,,,,
청담어학원,"대구광역시 북구 성북로 36 , 501호 (침산동)",35.8908676,128.587574,,,,,,,,,,,,,,,,
에이프릴어학원,"대구광역시 북구 성북로 36 , 502호 (침산동)",35.8908676,128.587574,,,,,,,,,,,,,,,,
프리미엄맞춤영어학원,"대구광역시 북구 동천로23길 14 , 3층 301-2호 (동천동)",35.9431386,128.5566026,,,,,,,,,,,,,,,,
책나무금호독서학원,"대구광역시 북구 내곡로 81 , 202호 (사수동)",35.8991593,128.5143765,,,,,,,,,,,,,,,,
차수학구암스마트학원,"대구광역시 북구 학정로 440 , 5층 (구암동)",35.9407602,128.5770469,,,,,,,,,,,,,,,,
수(秀)클래스학원,"대구광역시 서구 국채보상로34길 12 , 302호 (중리동, 중리롯데캐슬)",35.8673054,128.5479661,,,,,,,,,,,,,,,,
제니스수학학원,"대구광역시 북구 대현남로4길 36 , 3층 (대현동)",35.8786115,128.6085798,,,,,,,,,,,,,,,,
씨엠에스(CMS)영재수학학원,"대구광역시 북구 성북로 36 , 401, 402호 (침산동)",35.8908676,128.587574,,,,,,,,,,,,,,,,
브리즈영수과학원,"대구광역시 북구 옥산로 95-7 , 202호 (칠성동2가)",35.8850397,128.58609,,,,,,,,,,,,,,,,
바로스카이학원,"대구광역시 북구 복현로 130 , 311호 (복현동, 복현3차서한이다음)",35.898429,128.6216579,,,,,,,,,,,,,,,,
코드블랙(CodeBlack)학원,"대구광역시 북구 학정로 419 , 404호 (동천동, 동천동빌딩)",35.9386142,128.5598081,,,,,,,,,,,,,,,,
웅진씽크빅학습센터침산학원,"대구광역시 북구 침산남로 172 , 5층 (침산동)",35.8874296,128.5944346,,,,,,,,,,,,,,,,
아소비주니어학원,"대구광역시 북구 학정동로 45 , 4층 (학정동)",35.9479113,128.5671839,,,,,,,,,,,,,,,,
강태우수학학원,"대구광역시 북구 학정로 415 , 801호 (동천동, 메가타운)",35.9439295,128.5633171,,,,,,,,,,,,,,,,
가토수학과학학원,"대구광역시 북구 침산남로 154 , 1201~1205호 (침산동, 메이저타워)",35.8878395,128.5922723,,,,,,,,,,,,,,,,
푸르지오수학플레이팩토학원,"대구광역시 북구 동북로 345 , 115호 및 203-2호 (복현동, 복현푸르지오)",35.8990668,128.6076915,,,,,,,,,,,,,,,,
로고스영어국어학원,"대구광역시 북구 침산남로 96 , 401호 402호 (침산동)",35.8889317,128.5862627,,,,,,,,,,,,,,,,
씨드어학원,"대구광역시 북구 내곡로 30 , 301호, 302호 (사수동)",35.9019336,128.5147822,,,,,,,,,,,,,,,,
티오케이(T.O.K)영수입시학원,"대구광역시 북구 대천로 88 , 3층 (동천동)",35.9367413,128.5587465,,,,,,,,,,,,,,,,
토킹리더스어학원,"대구광역시 북구 침산로 142 , 602호 (침산동)",35.8890442,128.59162,,,,,,,,,,,,,,,,
쟈스민영어전문학원,"대구광역시 북구 복현로 105 , 502호 (복현동, 태왕아너스복현)",35.8994329,128.6201088,,,,,,,,,,,,,,,,
선재수학학원,"대구광역시 북구 침산남로 136 , 3층 (침산동)",35.8881484,128.5905013,,,,,,,,,,,,,,,,
와이비엠프라임(YBM Prime)어학원,"대구광역시 북구 팔거천동로 214 , 2층 (동천동)",35.9429586,128.5585375,,,,,,,,,,,,,,,,
메카메틱스수학학원,"대구광역시 북구 동천로24길 7 , 4층 (동천동)",35.942001,128.5615289,,,,,,,,,,,,,,,,
웅진씽크빅학습센터동천학원,"대구광역시 북구 동천로24길 7 , 4층 (동천동)",35.942001,128.5615289,,,,,,,,,,,,,,,,
장샘학원,"대구광역시 서구 평리로54길 15-8 , 1-2층 (내당동)",35.8615318,128.5541258,,,,,,,,,,,,,,,,
침산김샘입시학원,"대구광역시 북구 침산로 168 , 303호 (침산동)",35.8912169,128.5907733,,,,,,,,,,,,,,,,
에이블영어학원,"대구광역시 북구 복현로 105 , 2층 (복현동, 태왕아너스복현)",35.8994329,128.6201088,,,,,,,,,,,,,,,,
엘리트주니어학원,"대구광역시 북구 침산로 144 , 703호 (침산동)",35.8892511,128.5915207,,,,,,,,,,,,,,,,
지엠에스(gms)학원,"대구광역시 북구 동천로23길 30-23 , 402호,403호 (동천동)",35.9425663,128.5570362,,,,,,,,,,,,,,,,
