사업장명,소재지전체주소,Latitude,Longitude,가점척도
스칼렛노래연습장,대구광역시 달서구 장기동 566-11번지 12 (3층),35.8421875,128.5320245,3
뉴땡큐노래연습장,대구광역시 달서구 유천동 366-7번지 (지하1층),35.8125383,128.5179979,3
싱싱노래연습장,대구광역시 달서구 이곡동 1202-14번지 (2층),35.8543593,128.5039289,3
피플노래연습장,대구광역시 달서구 상인동 1437-5번지 (지하1층),35.8153057,128.5344013,3
한국노래연습장,대구광역시 달서구 송현동 798-105번지 (지하1층),35.8266908,128.5504836,3
쾌노래연습장,대구광역시 달서구 호림동 21-2번지 (2층),35.838118,128.4913811,3
태양노래연습장,대구광역시 달서구 진천동 659-6번지 (지하1층),35.8132326,128.5206626,3
대연노래연습장,대구광역시 달서구 대곡동 13번지 (지하1층),35.8609425,128.514145,3
탑노래연습장,대구광역시 달서구 이곡동 1204-2번지 (지하1층),35.8539926,128.5026113,3
드루와 노래연습장,대구광역시 달서구 두류동 610-7번지 (지하1층),35.8546508,128.5526442,3
미래노래연습장,대구광역시 달서구 송현동 2006-9번지 (지하1층),35.8300197,128.5568784,3
길궁노래연습장,대구광역시 달서구 장기동 826-7번지 (지하1층),35.8419726,128.5292545,3
SHOW(쇼)노래연습장,대구광역시 달서구 두류동 610-4번지 (2층),35.8543772,128.5523566,3
별궁노래연습장,대구광역시 달서구 호산동 714-11번지 (2층),35.8421729,128.4883276,3
엘리제노래연습장,대구광역시 달서구 도원동 1436-7번지 (지하1층),35.8069842,128.5371406,3
루루노래연습장,대구광역시 달서구 이곡동 1202-13번지 (3층),35.8543683,128.5041405,3
빅노래연습장,대구광역시 달서구 호산동 712-5번지 (1층),35.8412655,128.489605,3
지중해노래연습장,대구광역시 달서구 죽전동 270-8번지 (지상3층),35.8501748,128.5345222,3
연출투노래연습장,대구광역시 달서구 감삼동 320-10번지 (지하1층),35.8436769,128.5406258,3
헤라노래연습장,대구광역시 달서구 두류동 1108-4번지,35.8619571,128.5741257,3
딸기노래연습장,대구광역시 달서구 파호동 82-16번지 (지하1층),35.8526061,128.4770071,3
월드노래연습장,대구광역시 달서구 감삼동 206-77번지 (지하1층),35.8452761,128.5443507,3
마루노래연습장,대구광역시 달서구 이곡동 1224-4번지 (3층),35.8527406,128.5058451,3
대하노래연습장,대구광역시 달서구 성당동 278-2번지 (2층),35.8379818,128.5541812,3
붐 노래연습장,대구광역시 달서구 감삼동 140-32번지 (지하1층),35.8506894,128.5399615,3
공기반소리반노래연습장,대구광역시 달서구 신당동 1790-1번지,35.8554106,128.4925318,3
리얼싱어,대구광역시 달서구 상인동 246-21번지,35.8180329,128.5358837,3
대궁노래연습장,대구광역시 달서구 신당동 1790-10번지 (지하1층),35.8553867,128.4939732,3
팡팡,대구광역시 달서구 용산동 930-9번지 (지하1층),35.8583461,128.5294342,3
로마노래연습장,대구광역시 달서구 상인동 1401-4번지 (지하1층),35.8173653,128.538845,3
금강산노래연습장,대구광역시 달서구 본리동 440-6번지 (지하1층),35.8416327,128.5339535,3
스카이노래연습장,"대구광역시 달서구 장기동 550-5번지 ,6호 (지상2층) ",35.8421895,128.5342251,3
고추노래연습장,대구광역시 달서구 신당동 1721-4번지 (지상3층),35.8560766,128.4930032,3
탑 노래연습장,대구광역시 달서구 호산동 718-10번지 (지상2층),35.8411584,128.4906626,3
여원노래연습장,대구광역시 달서구 두류동 1227-22번지 (지하1층),35.8614317,128.5718421,3
센스노래연습장,대구광역시 달서구 본리동 1198-7번지 (지하1층),35.8417097,128.5304206,3
소리향기노래연습장,대구광역시 달서구 상인동 1440-6번지 (지하1층),35.81653,128.5329244,3
붐노래연습장,대구광역시 달서구 상인동 1440-5번지 (지하1층),35.8166539,128.5328356,3
비노래연습장,대구광역시 달서구 대곡동 29-5번지 (지하1층),35.8086165,128.5110888,3
사랑방노래연습장,대구광역시 달서구 송현동 1904-3번지 (지하1층),35.8305663,128.5493438,3
오빠노래연습장,대구광역시 달서구 호림동 10-16번지 (지상3층),35.8393621,128.4897627,3
월배노래연습장,대구광역시 달서구 진천동 561-37번지 (지하1층),35.8170025,128.5254966,3
관광노래연습장,대구광역시 달서구 성당동 392-35번지 (2층),35.8390048,128.551639,3
팡팡노래연습장,대구광역시 달서구 두류동 1227-7번지 (지하1층),35.8614453,128.571056,3
투투노래연습장,대구광역시 달서구 이곡동 1242-3번지 (지하1층),35.8557478,128.5076678,3
더킹노래연습장,대구광역시 달서구 신당동 1723-17번지 (지하1층),35.8558073,128.4942648,3
쌍둥이노래연습장,대구광역시 달서구 두류동 147-3번지 (지상3층),35.8558117,128.5594602,3
오월노래연습장,대구광역시 달서구 본리동 671-1번지 (지하1층),35.8384013,128.5309399,3
아폴로노래연습장,대구광역시 달서구 본리동 1208-2번지 (지하1층),35.8396502,128.5304036,3
세방골노래연습장,대구광역시 달서구 용산동 519-18번지 (지하1층),35.8621506,128.5220165,3
오케이노래연습장,대구광역시 달서구 용산동 440-1번지 (지하1층),35.8554602,128.5224122,3
아마존노래연습장,대구광역시 달서구 호산동 360-5번지 (지하1층),35.8515246,128.485998,3
스타노래연습장,대구광역시 달서구 이곡동 911-4번지 (지하1층),35.8517121,128.5043584,3
큐노래연습장,대구광역시 달서구 두류동 147-4번지 (지하1층),35.8556916,128.5594959,3
새띵까뽕까노래연습장,대구광역시 달서구 감삼동 317-4번지 (지하1층),35.8436896,128.5401897,3
알리앙노래연습장,대구광역시 달서구 감삼동 143-2번지 (지하1층),35.8498635,128.5390304,3
그린힐노래연습장,대구광역시 달서구 송현동 500-26번지 (지하1층),35.8337294,128.5478968,3
신바람노래연습장,대구광역시 달서구 두류동 630-48번지 (지하1층),35.8534169,128.549694,3
평광노래연습장,대구광역시 달서구 상인동 1571-3번지 (지하1층),35.8109647,128.5472878,3
여보노래연습장,대구광역시 달서구 이곡동 1224번지 (지하1층),35.853301,128.506111,3
캐슬노래연습장,대구광역시 달서구 상인동 1575번지 (지하1층),35.8090105,128.5482946,3
스타킹,대구광역시 달서구 신당동 1790-15번지 (지하1층),35.8551298,128.4933206,3
황제노래연습장,대구광역시 달서구 이곡동 1242-2번지 (지하1층),35.8558749,128.5076708,3
코러스노래연습장,대구광역시 달서구 송현동 109-6번지 (지하1층),35.8339667,128.5500047,3
맨하탄노래연습장,대구광역시 달서구 이곡동 1224번지 (2층),35.8527406,128.5058451,3
천사노래연습장,대구광역시 달서구 호산동 712-7번지 (2층),35.8412655,128.489605,3
뮤즈노래연습장,대구광역시 달서구 두류동 148-11번지 (지상2층),35.8561645,128.5591726,3
은초롱노래연습장,대구광역시 달서구 본리동 62-6번지 (지하1층),35.8432809,128.5376741,3
벤츠노래연습장,대구광역시 달서구 본리동 1209-1번지 (지상2층),35.8391256,128.5304111,3
별궁노래연습장,대구광역시 달서구 성당동 642-5번지 (지하1층),35.8434081,128.5535326,3
우륵노래연습장,대구광역시 달서구 용산동 448-1번지 (지하1층),35.8567905,128.5217898,3
신세대노래연습장,대구광역시 달서구 송현동 530-7번지 (2층),35.8337956,128.5452308,3
로타리노래연습장,대구광역시 달서구 성당동 695-33번지 (지하1층),35.8494211,128.5469651,3
둘리노래연습장,대구광역시 달서구 송현동 2007-49번지 (지하1층),35.8306717,128.5564148,3
일번가노래연습장,대구광역시 달서구 성당동 641-2번지 (지하1층),35.843541,128.553042,3
길목노래연습장,대구광역시 달서구 대곡동 30-2번지 (지하1층),35.8087674,128.5118555,3
M(엠)노래연습장,대구광역시 달서구 신당동 1790-3번지 (지하1층),35.8554021,128.4928573,3
퀸스노래연습장,대구광역시 달서구 본동 612-5번지 (지하1층),35.8349887,128.5305751,3
홈런노래연습장,대구광역시 달서구 용산동 499-12번지 지하 1층,35.8584227,128.5213964,3
풍차노래연습장,대구광역시 달서구 감삼동 114-1번지 (지상2층),35.8525755,128.5464288,3
파도노래연습장,대구광역시 달서구 두류동 1337-30번지 (지하1층),35.8538983,128.5705402,3
수호천사노래연습장,대구광역시 달서구 송현동 141-1번지 (지하1층),35.8333827,128.553733,3
한국노래연습장,대구광역시 달서구 감삼동 155-16번지 (지하1층),35.8492454,128.5433792,3
비엔나노래연습장,대구광역시 달서구 본동 722-1번지 (지상2층),35.8369881,128.5345843,3
행운노래연습장,대구광역시 달서구 본리동 659-1번지 (2층),35.8377624,128.5343626,3
동전노래연습장,대구광역시 달서구 두류동 496-10번지 4층,35.8549772,128.5526154,3
엔젤동전노래연습장,대구광역시 달서구 상인동 240-7번지 가동3층,35.8167222,128.5391339,3
케빈노래연습장,대구광역시 달서구 감삼동 114-6번지 (지하1층),35.851912,128.5466512,3
나이스노래연습장,대구광역시 달서구 진천동 656-6번지 (2층),35.8129944,128.5194638,3
코스모스노래연습장,대구광역시 달서구 이곡동 1227-9번지 (지하1층),35.8568986,128.5077116,3
필통노래연습장,대구광역시 달서구 두류동 492-1번지 (지하1층),35.8553315,128.552784,3
금탑노래연습장,대구광역시 달서구 송현동 633번지 (지하1층),35.8284003,128.5491816,3
위드 노래연습장,대구광역시 달서구 호산동 713-10번지 (2층),35.841608,128.4895972,3
Show(쇼)노래연습장,대구광역시 달서구 송현동 1040-1번지 (2층),35.8367318,128.5559103,3
SHOW(쇼)Ⅱ노래연습장,대구광역시 달서구 송현동 1040-1번지 (3층),35.8367318,128.5559103,3
오즈(OZ)노래연습장,대구광역시 달서구 상인동 1332-150번지 (지상2층),35.8086896,128.5463173,3
별밤노래연습장,대구광역시 달서구 장기동 550-1번지 (2층),35.8421948,128.5354528,3
토마도노래연습장,대구광역시 달서구 상인동 1555-1번지 (2층),35.8125042,128.5456872,3
황후노래연습장,대구광역시 달서구 본리동 671-8번지 지하 1층,35.838277,128.5309346,3
현대노래연습장,대구광역시 달서구 송현동 1929-13번지 (지하1층),35.8304778,128.5495833,3
쌍쌍노래연습장,대구광역시 달서구 진천동 230-6번지 (지하1층),35.8150309,128.5284792,3
뉴무시로노래연습장,대구광역시 달서구 상인동 1529-8번지 (2층),35.8142282,128.5455452,3
무시로노래연습장,대구광역시 달서구 상인동 1529-8번지 (2층),35.8142282,128.5455452,3
늘봄노래연습장,대구광역시 달서구 송현동 1945-2번지 (지하1층),35.8233069,128.5464063,3
영 노래연습장,대구광역시 달서구 본동 762-1번지 (지하1층),35.8369479,128.5385457,3
은하수노래연습장,대구광역시 달서구 신당동 1721-16번지 지하 1층,35.8558254,128.4931478,3
하트노래연습장,대구광역시 달서구 송현동 600-8번지 (지하1층),35.8292088,128.5476045,3
좋은나날노래연습장,대구광역시 달서구 상인동 1548-5번지 (지하1층),35.8141759,128.5483079,3
불러라노래연습장,대구광역시 달서구 용산동 464-1번지 (지하1층),35.857946,128.5213733,3
테마노래연습장,대구광역시 달서구 송현동 1033-1번지 (지하1층),35.8362377,128.5561603,3
21세기 노래연습장,대구광역시 달서구 두류동 1192-66번지 지하 1층,35.8610315,128.5735388,3
위너노래연습장,대구광역시 달서구 호산동 352-14번지 (2층),35.8520034,128.4841676,3
락노래연습장,대구광역시 달서구 호산동 361-8번지 (3층),35.850843,128.485602,3
황궁,대구광역시 달서구 이곡동 1238-7번지 (지하1층),35.8555354,128.5095065,3
오렌지노래연습장,대구광역시 달서구 본리동 1209-2번지 (지상2층),35.8389598,128.5304111,3
세이노래연습장,대구광역시 달서구 본리동 1199-2번지 (지상2층),35.8407057,128.5303896,3
체어맨노래연습장,대구광역시 달서구 이곡동 538-1번지 (지하1층),35.8522496,128.5017124,3
수미노래연습장(SuMyKaraoke),대구광역시 달서구 호산동 381번지 (지상2층),35.8506178,128.4851157,3
공원노래연습장,대구광역시 달서구 상인동 1532-1번지 (지하1층),35.8177117,128.5455612,3
신도시노래연습장,대구광역시 달서구 상인동 1582-15번지 (지하1층),35.8087445,128.551474,3
무지개노래연습장,대구광역시 달서구 상인동 1548-2번지 지하 1층,35.8145077,128.5484928,3
토토노래연습장,대구광역시 달서구 상인동 1574번지 (지하1층),35.8093512,128.5478919,3
대왕노래연습장,대구광역시 달서구 감삼동 146-40번지 (지상2층),35.8502144,128.5397756,3
홈런노래연습장,대구광역시 달서구 송현동 1949-8번지 (지상2층),35.8221357,128.5486615,3
동경노래연습장,대구광역시 달서구 본리동 83-1번지 (지상2층),35.8416447,128.5379442,3
SHOW(쇼)노래연습장,대구광역시 달서구 상인동 1397-7번지 (지하1층),35.8179242,128.5384205,3
삐삐노래연습장,대구광역시 달서구 감삼동 317-3번지 (지하1층),35.8437345,128.5400328,3
잎새,대구광역시 달서구 성당동 829-8번지 (2층),35.8380872,128.553023,3
호수노래연습장,대구광역시 달서구 성당동 130-10번지 (지하1층),35.8459345,128.5647732,3
